name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Portugal,2022-10-17,25.1,16,20,25.1,16,20,16.2,80,0.494,100,4.17,rain,0,0,26.6,17.7,215.6,1017.3,54.4,10.3,159.1,13.9,6,10,2022-10-17T07:47:40,2022-10-17T18:55:41,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-10-18,24.5,18.6,20.7,24.5,18.6,20.7,17.9,85,0,0,0,rain,0,0,55.4,26,190.4,1018.5,76.7,9.9,83.7,7.4,5,10,2022-10-18T07:48:41,2022-10-18T18:54:17,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-10-19,20.1,15,17.6,20.1,15,17.6,16.7,94.5,15.97,100,8.33,rain,0,0,51.8,35.8,211.6,1014.7,67.8,9.3,53.9,4.6,2,10,2022-10-19T07:49:41,2022-10-19T18:52:54,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-10-20,21.1,15.7,18.1,21.1,15.7,18.1,16.9,93.1,7.98,100,8.33,rain,0,0,50,25.8,211.3,1011.1,67.2,10.1,80.3,7,3,10,2022-10-20T07:50:42,2022-10-20T18:51:32,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-10-21,21.5,17.6,18.8,21.5,17.6,18.8,17.4,91.6,0.028,100,4.17,rain,0,0,36.7,21.6,220.7,1014.1,50.1,10.3,96,8.3,4,10,2022-10-21T07:51:44,2022-10-21T18:50:10,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-10-22,21.6,15.7,18,21.6,15.7,18,17,94.5,0.167,100,8.33,rain,0,0,52.9,29.1,209.4,1011.4,82,9.7,88.1,7.5,6,10,2022-10-22T07:52:46,2022-10-22T18:48:50,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08535099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-10-23,21.6,16.5,18.1,21.6,16.5,18.1,14.6,80.5,23.754,100,8.33,rain,0,0,39.2,25.1,225.2,1014.3,41.2,10.3,124.4,10.7,6,10,2022-10-23T07:53:48,2022-10-23T18:47:31,0.94,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain in the morning and afternoon.,rain,"08535099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-10-24,22,16.2,18.1,22,16.2,18.1,15.8,87.3,5.937,100,8.33,rain,0,0,21.6,14.5,182.4,1016.4,48.7,10.9,77,6.8,4,10,2022-10-24T07:54:50,2022-10-24T18:46:13,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-10-25,22.6,17.2,19.6,22.6,17.2,19.6,17.3,86.9,0.053,100,8.33,rain,0,0,43.2,25,206.1,1014,62.1,10.6,115.8,10.1,5,10,2022-10-25T07:55:53,2022-10-25T18:44:56,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-10-26,24.6,18.6,20.7,24.6,18.6,20.7,18.2,86.5,0.001,100,4.17,rain,0,0,46.8,25.9,180.5,1015.1,67,11.2,117.3,10.1,6,10,2022-10-26T07:56:56,2022-10-26T18:43:40,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-10-27,22.6,19.2,20.5,22.6,19.2,20.5,19,91.5,0,0,0,rain,0,0,36,22.2,197.1,1017.5,78.1,10.9,64.5,5.7,3,30,2022-10-27T07:57:59,2022-10-27T18:42:25,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-10-28,23.6,19.1,20.5,23.6,19.1,20.5,17.3,83.3,0,0,0,rain,0,0,25.6,20.5,178.9,1019,60.3,11.3,65.3,5.5,3,10,2022-10-28T07:59:03,2022-10-28T18:41:11,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-10-29,21,17.5,19.6,21,17.5,19.6,16.9,85.5,8.978,100,8.33,rain,0,0,38.2,19.6,218,1017.4,57.8,10.3,41.8,3.5,2,10,2022-10-29T08:00:07,2022-10-29T18:39:59,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08535099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-10-30,21.6,16,18.2,21.6,16,18.2,15.4,84.5,0.01,100,4.17,rain,0,0,31.7,7.4,80.3,1018.3,39.5,10.5,128.3,11.6,6,10,2022-10-30T07:01:11,2022-10-30T17:38:48,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08535099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-10-31,22.5,17.1,18.9,22.5,17.1,18.9,16.1,83.8,0.001,100,4.17,rain,0,0,27.7,21.7,256,1017.2,71.4,10.5,67.3,5.7,3,10,2022-10-31T07:02:16,2022-10-31T17:37:38,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-11-01,19.6,14,16.7,19.6,14,16.7,10.3,67.4,0,0,0,,0,0,29.2,16.8,359.3,1024.4,42.3,10.3,96.3,8.3,4,10,2022-11-01T07:03:21,2022-11-01T17:36:30,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-11-02,19,12.5,15.3,19,12.5,15.3,10,71.5,0,0,0,,0,0,14,10.8,332.8,1023.3,55.4,11.4,112.8,9.7,5,10,2022-11-02T07:04:26,2022-11-02T17:35:23,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-11-03,20,14.5,17.2,20,14.5,17.2,15.9,92.2,0.008,100,4.17,rain,0,0,31.7,17.9,232.3,1021.1,77.2,8.2,36.5,3.2,2,10,2022-11-03T07:05:31,2022-11-03T17:34:17,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-11-04,20.5,13,16.1,20.5,13,16.1,10.4,72.1,10.88,100,4.17,rain,0,0,25.6,14.6,4.9,1022.9,38.9,11.8,156,13.6,6,10,2022-11-04T07:06:37,2022-11-04T17:33:13,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-11-05,19.1,10.1,14.5,19.1,10.1,14.5,8.8,69.8,0,0,0,,0,0,14,13.3,8.2,1022.2,5.6,10.2,151.7,13,6,10,2022-11-05T07:07:43,2022-11-05T17:32:11,0.39,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-11-06,19.6,12.1,15.7,19.6,12.1,15.7,13.5,87,0,0,0,rain,0,0,18.7,14.2,263.2,1021.2,50,10.3,84.5,7.4,5,10,2022-11-06T07:08:49,2022-11-06T17:31:09,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-11-07,21,15.5,17.5,21,15.5,17.5,15.7,89.6,0,0,0,rain,0,0,29.5,21.6,193.1,1018.6,82.5,8.6,84.3,7.3,4,10,2022-11-07T07:09:55,2022-11-07T17:30:10,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-11-08,18.7,16,17.3,18.7,16,17.3,16.8,96.6,27.836,100,20.83,rain,0,0,35.3,25.2,225.7,1015.8,59.5,9.5,55,4.7,2,10,2022-11-08T07:11:01,2022-11-08T17:29:12,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-11-09,20.6,14.7,17,20.6,14.7,17,14.9,88,0.146,100,8.33,rain,0,0,13.3,13.9,287.4,1020.4,44.1,10.4,137.7,11.8,6,10,2022-11-09T07:12:07,2022-11-09T17:28:16,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-11-10,20.6,12.7,16.7,20.6,12.7,16.7,13.2,80.9,0,0,0,,0,0,31.7,14.4,37.6,1022.9,25.1,8.9,137.2,11.7,6,10,2022-11-10T07:13:14,2022-11-10T17:27:21,0.57,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-11-11,20,13.4,16.3,20,13.4,16.3,11.4,73.5,0,0,0,,0,0,44.6,17.8,47.3,1019.8,12.5,11.3,143,12.2,6,10,2022-11-11T07:14:20,2022-11-11T17:26:28,0.6,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-11-12,20.6,12,15.6,20.6,12,15.6,12,79.6,0,0,0,,0,0,25.2,17.9,47.3,1018.2,15.9,10.5,134,11.5,6,10,2022-11-12T07:15:27,2022-11-12T17:25:36,0.63,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-11-13,19.3,11,15.5,19.3,11,15.5,14.6,94.4,0,0,0,rain,0,0,31,19.9,206.8,1018.5,63.8,7.9,93.6,8.1,4,10,2022-11-13T07:16:33,2022-11-13T17:24:47,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-11-14,19,15,16.6,19,15,16.6,15.7,94.7,0.031,100,4.17,rain,0,0,24.5,15.3,234.5,1019,69.9,9.9,82.6,7.2,3,10,2022-11-14T07:17:40,2022-11-14T17:23:59,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-11-15,18.3,15,17,18.3,15,17,15.6,91.7,0.008,100,4.17,rain,0,0,50,30.7,231.9,1015.1,63,9,27.1,2.3,1,10,2022-11-15T07:18:46,2022-11-15T17:23:13,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-11-16,18.2,15,16.9,18.2,15,16.9,15.4,91,4.62,100,4.17,rain,0,0,32.8,23.9,246.1,1014,70.2,10.1,27.1,2.4,1,10,2022-11-16T07:19:52,2022-11-16T17:22:29,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-11-17,19,15,17,19,15,17,15.7,91.7,8.215,100,8.33,rain,0,0,33.8,22,254.9,1013.7,74.3,8.8,60.5,5.1,4,10,2022-11-17T07:20:58,2022-11-17T17:21:47,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-11-18,16.3,11.3,14,16.3,11.3,14,10.3,78.7,0.644,100,4.17,rain,0,0,38.5,25.5,315.9,1019.4,37.3,10.2,101,8.8,4,10,2022-11-18T07:22:04,2022-11-18T17:21:06,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-11-19,16.2,10.2,13.9,16.2,10.2,13.9,10.2,79.2,0,0,0,rain,0,0,28.4,20.2,307,1024.5,34.4,10.5,95.4,8.3,4,10,2022-11-19T07:23:10,2022-11-19T17:20:28,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Portugal,2022-11-20,18.3,12,15.3,18.3,12,15.3,13.8,90.7,0,0,0,rain,0,0,23,17.5,238.1,1026,49.4,9.9,62.5,5.4,3,10,2022-11-20T07:24:15,2022-11-20T17:19:51,0.89,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Portugal,2022-11-21,18.2,14,16.3,18.2,14,16.3,14.4,89,2.056,100,8.33,rain,0,0,38.9,23.6,277.4,1021.7,64.3,9.2,53.5,4.6,4,10,2022-11-21T07:25:20,2022-11-21T17:19:17,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-11-22,18.8,12,15.8,18.8,12,15.8,13.6,86.8,0.838,100,8.33,rain,0,0,44.3,22,246.5,1020,63.2,10,24.8,2.2,1,10,2022-11-22T07:26:25,2022-11-22T17:18:44,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-11-23,19.1,15.2,17.3,19.1,15.2,17.3,16.1,92.6,1.202,100,8.33,rain,0,0,33.1,23.7,244.7,1018.7,76.4,9.6,71.8,6.2,3,10,2022-11-23T07:27:29,2022-11-23T17:18:13,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-11-24,19.1,15,16.9,19.1,15,16.9,16.1,95.1,1.798,100,8.33,rain,0,0,40,23.6,229.3,1018.4,69.5,9.6,50.4,4.4,3,10,2022-11-24T07:28:33,2022-11-24T17:17:45,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-11-25,17.2,10.9,14.1,17.2,10.9,14.1,10.9,81.7,5.393,100,8.33,rain,0,0,24.1,16.7,7.9,1025.8,39.9,10.5,119.1,10.3,5,10,2022-11-25T07:29:36,2022-11-25T17:17:18,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-11-26,16.9,7.9,11.5,16.9,5.8,10.9,9,85,0,0,0,,0,0,108,21.2,41.6,1027,42.8,10.5,117.4,10.1,5,10,2022-11-26T07:30:39,2022-11-26T17:16:54,0.09,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Portugal,2022-11-27,17,7.9,12.3,17,6.7,12.1,10.8,91.2,0,0,0,rain,0,0,30.2,17.2,350.6,1024.7,36.4,10.1,60.4,5.3,4,10,2022-11-27T07:31:41,2022-11-27T17:16:32,0.12,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Portugal,2022-11-28,16,10,12.8,16,10,12.8,9.1,78.1,1.325,100,4.17,rain,0,0,28.8,18.4,336.9,1027,33.6,10.5,91.5,8.1,4,10,2022-11-28T07:32:42,2022-11-28T17:16:11,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-11-29,16,8.6,12.1,16,7.9,12,8.3,78.1,0,0,0,,0,0,19.8,15.7,347.2,1023.2,33.5,10.4,108.6,9.3,4,10,2022-11-29T07:33:43,2022-11-29T17:15:53,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-11-30,14.1,8.7,11.3,14.1,8.7,11.3,10.5,95,0.761,100,4.17,rain,0,0,21.2,20.7,96.6,1014.9,70.3,7,30.3,2.7,2,10,2022-11-30T07:34:43,2022-11-30T17:15:37,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-12-01,15.2,9.2,11.8,15.2,6.7,11.7,9.6,87.1,4.3,100,4.17,rain,0,0,28.4,25.4,34.1,1013,40.2,9.2,108.8,9.4,5,10,2022-12-01T07:35:42,2022-12-01T17:15:24,0.27,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"08534099999,D7126,08536099999,LPPT"
Portugal,2022-12-02,14,6,10,14,4.2,9.3,6.9,81.3,0,0,0,,0,0,31.7,16,41.7,1010.7,3.6,10.5,120.5,10.4,5,10,2022-12-02T07:36:40,2022-12-02T17:15:12,0.3,Clear,Clear conditions throughout the day.,clear-day,"08534099999,D7126,08536099999,LPPT"
Portugal,2022-12-03,12,6.9,9.4,12,4.3,8.5,8.6,94.5,0,0,0,rain,0,0,27.7,15.6,52.1,1006.9,45.6,9.7,58.3,5.1,4,10,2022-12-03T07:37:37,2022-12-03T17:15:02,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Portugal,2022-12-04,13.2,7.7,10.8,13.2,6.9,10.6,10.5,98.3,3,100,4.17,rain,0,0,42.5,13.2,62.9,1007.3,59.7,6.3,66.2,5.8,4,10,2022-12-04T07:38:33,2022-12-04T17:14:55,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08534099999,D7126,08536099999,LPPT"
Portugal,2022-12-05,16.1,12.2,13.6,16.1,12.2,13.6,12.9,95.3,0.02,100,4.17,rain,0,0,21.2,15,50.7,1006.2,75.1,10.4,61.6,5.4,3,10,2022-12-05T07:39:28,2022-12-05T17:14:50,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-12-06,16,9.9,12.6,16,9.6,12.6,11.8,95.2,0.02,100,4.17,rain,0,0,15.8,8.7,281.6,1014.4,39.5,9.3,57.8,4.9,3,10,2022-12-06T07:40:23,2022-12-06T17:14:47,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-12-07,15,10.1,12.4,15,10.1,12.4,12.4,99.8,0.18,100,4.17,rain,0,0,36.4,28.4,108.9,1008.4,90.4,3.8,37.8,3.2,2,10,2022-12-07T07:41:15,2022-12-07T17:14:46,0.48,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-12-08,17.2,13,15,17.2,13,15,13.6,91.8,18.8,100,4.17,rain,0,0,44.6,32.6,204.3,998.4,50.9,10,66.3,5.8,4,10,2022-12-08T07:42:07,2022-12-08T17:14:47,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08534099999,D7126,08536099999,LPPT"
Portugal,2022-12-09,17.2,13.2,15.2,17.2,13.2,15.2,13.6,90.5,9,100,4.17,rain,0,0,35.6,21.6,256.1,999.3,59.4,10.1,76.9,6.7,3,10,2022-12-09T07:42:58,2022-12-09T17:14:51,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08534099999,D7126,08536099999,LPPT"
Portugal,2022-12-10,15.2,11.2,13.4,15.2,11.2,13.4,10.3,82.1,0.5,100,4.17,rain,0,0,15.8,13.8,270.4,1011.5,57.8,9.8,56.4,4.9,3,10,2022-12-10T07:43:47,2022-12-10T17:14:56,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08534099999,D7126,08536099999,LPPT"
Portugal,2022-12-11,18.9,14,17.4,18.9,14,17.4,16.6,95.6,20,100,4.17,rain,0,0,66.6,42.5,246,1006.5,83.6,8.3,58.6,5.1,3,10,2022-12-11T07:44:35,2022-12-11T17:15:04,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08534099999,D7126,08536099999,LPPT"
Portugal,2022-12-12,18.9,17.1,17.9,18.9,17.1,17.9,17.6,98.2,0.22,100,4.17,rain,0,0,60.1,39,222.7,1008.3,90.1,6,14.3,1.2,1,10,2022-12-12T07:45:21,2022-12-12T17:15:14,0.64,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-12-13,18.8,16,17.4,18.8,16,17.4,17,97.5,60.57,100,4.17,rain,0,0,57.6,38.6,230.7,1004.6,71.9,6.8,37.4,3.1,3,10,2022-12-13T07:46:06,2022-12-13T17:15:26,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08532099999,08534099999,08536099999,LPPT"
Portugal,2022-12-14,17,13,15.3,17,13,15.3,14.4,94.6,23.38,100,8.33,rain,0,0,43.6,26.4,221.4,1002.1,62,9.5,82.5,7.1,4,10,2022-12-14T07:46:50,2022-12-14T17:15:40,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08532099999,08534099999,08536099999,LPPT"
Portugal,2022-12-15,16,10.3,13.3,16,10.3,13.3,10.9,85.6,5.797,100,4.17,rain,0,0,53.6,25.9,221.8,1001.3,40.9,10.2,104.2,9,4,10,2022-12-15T07:47:32,2022-12-15T17:15:57,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08532099999,08534099999,08536099999,LPPT"
Portugal,2022-12-16,16.1,12.2,14.2,16.1,12.2,14.2,12.2,88.4,3.203,100,4.17,rain,0,0,35.3,20.5,264.3,1007,51.6,10.2,92.5,7.9,4,10,2022-12-16T07:48:12,2022-12-16T17:16:15,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08532099999,08534099999,08536099999,LPPT"
Portugal,2022-12-17,16.9,11,13.1,16.9,11,13.1,11.2,88.2,0,0,0,rain,0,0,13.3,15.2,221.4,1018,34.1,10.5,101.8,8.7,4,10,2022-12-17T07:48:51,2022-12-17T17:16:35,0.81,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"08532099999,08534099999,08536099999,LPPT"
Portugal,2022-12-18,17,10.3,13.5,17,10.3,13.5,12.3,93,0,0,0,rain,0,0,33.1,22.6,151.3,1022.1,71.4,9.9,59.5,5.1,3,10,2022-12-18T07:49:28,2022-12-18T17:16:58,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08534099999,08536099999,LPPT"
Portugal,2022-12-19,17.2,14,16.1,17.2,14,16.1,14.5,90.3,0,0,0,rain,0,0,45.7,30.3,167.2,1020.8,84.1,9.9,41,3.6,2,10,2022-12-19T07:50:03,2022-12-19T17:17:22,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08532099999,08534099999,08536099999,LPPT"
Portugal,2022-12-20,18.9,15.2,17,18.9,15.2,17,16,94.1,21.443,100,4.17,rain,0,0,50.4,31.1,225.4,1019.9,69.5,9.1,100.9,8.8,4,10,2022-12-20T07:50:37,2022-12-20T17:17:49,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08532099999,08534099999,08536099999,LPPT"
Portugal,2022-12-21,18.1,14.9,16.3,18.1,14.9,16.3,15.6,95.4,0.1,100,4.17,rain,0,0,29.9,19.8,224,1026.3,67.4,10.2,79.6,7,4,10,2022-12-21T07:51:08,2022-12-21T17:18:17,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08532099999,08534099999,08536099999,LPPT"
Portugal,2022-12-22,18,15,16.5,18,15,16.5,15.5,94.4,0,0,0,,0,0,20.5,20.5,215.1,1028.2,86.1,10.1,88.5,7.8,4,10,2022-12-22T07:51:38,2022-12-22T17:18:48,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08532099999,08534099999,08536099999,LPPT"
Portugal,2022-12-23,18,14.9,16,18,14.9,16,14.6,91.8,0,0,0,rain,0,0,25.9,21.1,178.4,1025.7,80.8,10.1,92.7,8,4,10,2022-12-23T07:52:06,2022-12-23T17:19:20,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08534099999,08536099999,LPPT"
Portugal,2022-12-24,18.2,14.9,16.8,18.2,14.9,16.8,14.3,85.8,0.1,100,4.17,rain,0,0,43.9,33.5,184,1019.7,70.3,10.4,53.3,4.7,3,10,2022-12-24T07:52:32,2022-12-24T17:19:54,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08534099999,08536099999,LPPT"
Portugal,2022-12-25,17.2,13,14.4,17.2,13,14.4,13.7,95.6,9,100,4.17,rain,0,0,42.8,40.4,188.4,1016.6,53.9,9.6,5.3,0.5,0,10,2022-12-25T07:52:57,2022-12-25T17:20:30,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08534099999,08536099999,LPPT"
Portugal,2022-12-26,19.1,11.9,14.2,19.1,11.9,14.2,13.8,97.1,5,100,4.17,rain,0,0,28.1,13,60.8,1024.2,49.1,9.4,93.5,7.9,4,10,2022-12-26T07:53:19,2022-12-26T17:21:08,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08534099999,D7126,08536099999,LPPT"
Portugal,2022-12-27,17.9,11,13.5,17.9,11,13.5,13.1,97.5,0,0,0,,0,0,11.5,10.3,25.1,1029.4,49.7,5.3,95.6,8.2,4,10,2022-12-27T07:53:39,2022-12-27T17:21:47,0.14,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-12-28,16.5,9.5,12.6,16.5,9.5,12.6,12.2,97.5,0,0,0,,0,0,24.8,12.7,259.4,1026,57,5.7,73.3,6.3,4,10,2022-12-28T07:53:57,2022-12-28T17:22:28,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-12-29,17.2,14.2,15.9,17.2,14.2,15.9,14.7,92.9,0.405,100,4.17,rain,0,0,39.2,26.6,227.8,1023.4,56.5,10.3,54.8,4.6,3,10,2022-12-29T07:54:14,2022-12-29T17:23:11,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08532099999,08534099999,D7126,08536099999,LPPT"
Portugal,2022-12-30,18.1,15.1,16.4,18.1,15.1,16.4,14.1,86.4,0,0,0,,0,0,40.3,27.8,208.7,1023.4,62.3,10.5,70.7,6.1,3,10,2022-12-30T07:54:28,2022-12-30T17:23:56,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Portugal,2022-12-31,18,12,15.1,18,12,15.1,13.4,89.7,0,0,0,,0,0,39.2,28.4,168.3,1021.9,48.2,8.7,77.8,6.7,5,10,2022-12-31T07:54:40,2022-12-31T17:24:42,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08534099999,08536099999,LPPT"
